Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Text
512170,B000V94SK8,A3VXQGNXS66U9P,Penn Smith,1,1,5,1321488000,Favorite On The Go Snack,"Pop this Trail Mix into your bag at the start of the week and have a ""go to"" snack at the ready.  It's a yummy blend of nuts and crunchy granola.  Love the yogurt covered berries.  Yummy enough to share with the kids, no complaints.  Wonderful out-the-door breakfast as well.",pop trail mix bag start week go snack ready yummy blend nuts crunchy granola love yogurt covered berries yummy enough share kids complaints wonderful outthedoor breakfast well
107735,B001F0RRTQ,A3QSPU101BG1W2,"Stephanie A. Yura ""stefyreader""",0,0,5,1276992000,my dog's favorite chewie!,The greatest chewie that my dog loves best!  They keep her happier and a little more busy than the usual dog treat!,greatest chewie dog loves best keep happier little busy usual dog treat
251726,B001PMDYT6,A2WURB9ALMMIQL,Edna,0,0,5,1350086400,Excellent.,"My dog loves these.  As far as dog treats go, these are pretty healthy.  I like that the sticks can be torn into small pieces for training/treats.  They used to be more widely available.  Now I can only find them on Amazon or Whole Foods.  Please keep them in stock!",dog loves far dog treats go pretty healthy like sticks torn small pieces trainingtreats used widely available find amazon whole foods please keep stock
278225,B0001ZMUV6,A2CARIYN3J3N2F,George Delmerico,2,3,5,1265760000,Best but use it quickly!,"Kernel Seasons has the best and most interesting popcorn seasonings. They can suffer from caking and clogging, however. I'm not sure how to prevent this--it seems to be a constant problem with popcorn seasonings--but every one they come up with is delicious!",kernel seasons best interesting popcorn seasonings suffer caking clogging however im sure prevent thisit seems constant problem popcorn seasoningsbut every one come delicious
482520,B001EO607I,A31ZOZWAIQ6YWT,Agent 609,0,0,5,1273449600,Another great flavor of Flax Plus,"I was not disappointed. The berry's melt in my mouth. And the ""crunch"" has just the right amount of crunch. And gotta love that flax!",disappointed berrys melt mouth crunch right amount crunch gotta love flax
240205,B001VJ0B0I,A2DQVM07J28BKM,"Roxana W. ""Roxy""",0,0,4,1339545600,Dogs love it,"My dogs eat this food up pretty quickly, especially the younger two. I have two dogs that are two years old and one that is 12. The younger two will even eat them as treats, but the older only eats it at meal times. I thankfully don't have to add much wet food or anything else to make sure they eat all of it. My only dislike is that it really isn't much different from other common dog foods in terms of health. The ingredients are just as bad as any other brand.",dogs eat food pretty quickly especially younger two two dogs two years old one younger two even eat treats older eats meal times thankfully dont add much wet food anything else make sure eat dislike really isnt much different common dog foods terms health ingredients bad brand
549079,B000WV153I,A2M2MWILHTQAER,"A. M. Johnson ""Engineer Chick""",3,3,5,1329350400,oh my goodness.....,"This stuff is bliss in a jar. It's true that you can make your own, but sometimes it's nice to just have someone else do all the work. I'm a big fan of that.<br /><br />Anyhoo, this is basically my favorite snack EVER. A few spoon-fulls will literally hold me over for 2 hours +. It's something I can feel great about eating, tastes freaking amazing (I have a hard time sticking to ""just a few spoon-fulls""), and is totally in-line with the paleo lifestyle! Yays!<br /><br />Rockin' energy source, full of good fats and fiber (your colon will thank you, repeatedly, i promise), and amazing rich, creamy dreamy flavor. This stuff is pretty hard to beat in terms of overall bang for your buck. :)",stuff bliss jar true make sometimes nice someone else work im big fan thatbr br anyhoo basically favorite snack ever spoonfulls literally hold hours something feel great eating tastes freaking amazing hard time sticking spoonfulls totally inline paleo lifestyle yaysbr br rockin energy source full good fats fiber colon thank repeatedly promise amazing rich creamy dreamy flavor stuff pretty hard beat terms overall bang buck
57909,B000EVOSE4,A3I5QN4M3M0J1B,S. Bell,1,1,5,1230681600,The Best Gummi Bears!,"I love gummi bears and these are by far the best!  I would have never thought that there are big differences between gummi bears, but there are. Some are too sweet, too mushy, too chewy, too sticky, etc.  These bears are just right.  Germany carries some of the best candies and chocolates and these gummi bears are the best of the bunch!  If I order 5 pounds gummi bears, I will eat 5 pounds in a short amount of time, so I cannot order from Amazon.  I have to get them in a retail store and get one small bag at a time, otherwise I will gain lots of weight in gummi bears!",love gummi bears far best would never thought big differences gummi bears sweet mushy chewy sticky etc bears right germany carries best candies chocolates gummi bears best bunch order pounds gummi bears eat pounds short amount time cannot order amazon get retail store get one small bag time otherwise gain lots weight gummi bears
92951,B004YV80OE,A3NAH9RFLDAYIH,"Kmite ""kmite""",0,0,4,1312416000,A no brainer meal for picky eaters.,"This was a very good, easy and tasty meal for my fussy eaters and all done in one pan, which is important when you don't have much time on your hand. Directions were easy to follow and came out nicely.  My 3 year and one year old of course love cheese but not a sharp cheesy taste. It's why they like velveeta.<br /><br />They only thing is the broccoli florets looked a bit like dried up herbs, so I added my own broccoli. Mixed with the cheese it could of been something you cooked up from scratch.",good easy tasty meal fussy eaters done one pan important dont much time hand directions easy follow came nicely year one year old course love cheese sharp cheesy taste like velveetabr br thing broccoli florets looked bit like dried herbs added broccoli mixed cheese could something cooked scratch
311394,B005HMZITE,AQOGG5EGUONC6,Patricia,0,0,4,1331251200,Vanilla Serenity Chai Latte,A great way to relax.  Put your feet up and have a cup.  The warmth and scent of the spices take you away.,great way relax put feet cup warmth scent spices take away
44235,B000FL1I3C,A3HZJNP1OQ1JRY,"David L. Hubbell ""hub""",1,1,4,1168300800,Best that I have found,"I had my first experience with Big Train Chai, 8 years ago, it was in a christmas basket from an employer. It was so friggin good, that, ever since, I always treat myself to a box of 25 every year. Yup it is that good.. Think I will go make a cup right now !",first experience big train chai years ago christmas basket employer friggin good ever since always treat box every year yup good think go make cup right
114695,B000KOUYGQ,A9SOX4TQGYIIW,"R. H. Mcdonald ""skimac""",0,0,5,1321142400,best gum,"Trident peppermint gum is my favorite gum,  helps whiten teeth and taste lasts a long time without the gum getting hard to chew.",trident peppermint gum favorite gum helps whiten teeth taste lasts long time without gum getting hard chew
397,B001ELL6O8,A1PTPN5SY7C7SW,Leonard Kocurek,1,1,5,1215648000,Great mix,"Arrowhead Mills Buttermilk Pancake mix is my favorite mix.  It tastes great, cooks up light and fluffy and is super easy to make.  Although it can be made using water, I think it's better made with milk.  I love it with pure organic maple syrup.",arrowhead mills buttermilk pancake mix favorite mix tastes great cooks light fluffy super easy make although made using water think better made milk love pure organic maple syrup
